FechaHora;Cantidad;;;;;;;;;;;;;;
8/01/2017 3:43:14 p. m.;1;;;;;;;;;;;;;;
8/01/2017 3:44:41 p. m.;1;;;;;;;;;;;;;;
8/01/2017 3:45:58 p. m.;2;;;;;;;;;;;;;;
8/01/2017 3:48:16 p. m.;1;;;;;;;;;;;;;;
8/01/2017 3:48:29 p. m.;1;;;;;;;;;;;;;;
8/01/2017 3:50:36 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:02:43 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:02:43 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:02:43 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:03:31 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:24:27 p. m.;1;;;;;;;;;;;;;;
8/01/2017 4:25:18 p. m.;5;;;;;;;;;;;;;;
8/01/2017 5:02:22 p. m.;2;;;;;;;;;;;;;;
9/01/2017 8:58:35 a. m.;1;;;;;;;;;;;;;;
9/01/2017 8:58:35 a. m.;1;;;;;;;;;;;;;;
9/01/2017 8:58:36 a. m.;1;;;;;;;;;;;;;;
9/01/2017 8:58:36 a. m.;1;;;;;;;;;;;;;;
9/01/2017 8:59:48 a. m.;1;;;;;;;;;;;;;;
9/01/2017 8:59:49 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:01:23 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:01:24 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:01:24 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:01:24 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:01:59 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:03:44 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:04:50 a. m.;2;;;;;;;;;;;;;;
9/01/2017 9:09:27 a. m.;3;;;;;;;;;;;;;;
9/01/2017 9:27:55 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:32:46 a. m.;-1;;;;;;;;;;;;;;
9/01/2017 9:35:01 a. m.;4;;;;;;;;;;;;;;
9/01/2017 9:58:19 a. m.;1;;;;;;;;;;;;;;
9/01/2017 9:58:43 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:02:54 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:03:03 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:22:03 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:22:04 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:22:05 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:36:04 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:36:05 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:37:49 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:37:49 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:39:06 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:41:31 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:43:17 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:46:15 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:46:28 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:46:42 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:47:39 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:50:15 a. m.;1;;;;;;;;;;;;;;
9/01/2017 10:50:17 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:15:58 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:16:12 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:17:00 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:17:13 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:27:40 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:30:20 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:31:07 a. m.;2;;;;;;;;;;;;;;
9/01/2017 11:33:18 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:33:32 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:34:12 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:35:40 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:53:17 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:53:17 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:53:17 a. m.;1;;;;;;;;;;;;;;
9/01/2017 11:57:55 a. m.;11;;;;;;;;;;;;;;
9/01/2017 12:58:49 p. m.;1;;;;;;;;;;;;;;
9/01/2017 12:59:05 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:02:14 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:02:14 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:03:08 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:25:54 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:26:08 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:26:21 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:26:22 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:28:31 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:39:27 p. m.;2;;;;;;;;;;;;;;
9/01/2017 1:41:40 p. m.;2;;;;;;;;;;;;;;
9/01/2017 1:42:51 p. m.;2;;;;;;;;;;;;;;
9/01/2017 1:43:00 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:43:07 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:44:28 p. m.;1;;;;;;;;;;;;;;
9/01/2017 1:44:29 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:01:07 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:01:07 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:01:07 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:01:08 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:02:54 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:10:57 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:12:00 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:16:25 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:16:25 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:16:26 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:18:23 p. m.;2;;;;;;;;;;;;;;
9/01/2017 2:24:59 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:25:55 p. m.;1;;;;;;;;;;;;;;
9/01/2017 2:56:08 p. m.;4;;;;;;;;;;;;;;
9/01/2017 3:11:17 p. m.;1;;;;;;;;;;;;;;
9/01/2017 3:11:17 p. m.;1;;;;;;;;;;;;;;
9/01/2017 3:11:18 p. m.;1;;;;;;;;;;;;;;
9/01/2017 3:14:05 p. m.;1;;;;;;;;;;;;;;
9/01/2017 4:00:00 p. m.;1;;;;;;;;;;;;;;
9/01/2017 4:00:00 p. m.;1;;;;;;;;;;;;;;
9/01/2017 4:06:56 p. m.;2;;;;;;;;;;;;;;
9/01/2017 4:07:48 p. m.;1;;;;;;;;;;;;;;
9/01/2017 4:11:17 p. m.;2;;;;;;;;;;;;;;
9/01/2017 4:13:07 p. m.;1;;;;;;;;;;;;;;
15/01/2017 10:52:14 a. m.;1;;;;;;;;;;;;;;
15/01/2017 10:52:32 a. m.;1;;;;;;;;;;;;;;
15/01/2017 11:09:26 a. m.;1;;;;;;;;;;;;;;
15/01/2017 11:10:17 a. m.;1;;;;;;;;;;;;;;
15/01/2017 11:10:41 a. m.;1;;;;;;;;;;;;;;
15/01/2017 11:11:22 a. m.;1;;;;;;;;;;;;;;
15/01/2017 12:20:23 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:20:23 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:20:24 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:20:25 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:23:56 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:24:37 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:25:09 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:29:59 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:30:02 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:30:23 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:30:34 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:31:24 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:32:33 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:35:08 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:35:50 p. m.;2;;;;;;;;;;;;;;
15/01/2017 12:36:31 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:39:11 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:39:27 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:39:28 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:43:44 p. m.;3;;;;;;;;;;;;;;
15/01/2017 12:48:18 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:49:42 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:50:23 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:53:13 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:53:39 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:55:09 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:55:09 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:56:15 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:56:51 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:56:51 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:57:29 p. m.;2;;;;;;;;;;;;;;
15/01/2017 12:58:06 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:58:24 p. m.;1;;;;;;;;;;;;;;
15/01/2017 12:59:22 p. m.;1;;;;;;;;;;;;;;
15/01/2017 1:01:54 p. m.;1;;;;;;;;;;;;;;
15/01/2017 1:06:05 p. m.;1;;;;;;;;;;;;;;
15/01/2017 1:06:08 p. m.;2;;;;;;;;;;;;;;
15/01/2017 1:06:57 p. m.;1;;;;;;;;;;;;;;
15/01/2017 1:09:38 p. m.;3;;;;;;;;;;;;;;
31/01/2017 11:02:29 a. m.;1;;;;;;;;;;;;;;
31/01/2017 11:17:03 a. m.;1;;;;;;;;;;;;;;
31/01/2017 11:17:10 a. m.;1;;;;;;;;;;;;;;
31/01/2017 11:18:30 a. m.;2;;;;;;;;;;;;;;
31/01/2017 11:25:28 a. m.;1;;;;;;;;;;;;;;
31/01/2017 11:26:58 a. m.;2;;;;;;;;;;;;;;
31/01/2017 11:27:54 a. m.;1;;;;;;;;;;;;;;
31/01/2017 11:28:47 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:26:26 a. m.;2;;;;;;;;;;;;;;
5/02/2017 10:27:08 a. m.;4;;;;;;;;;;;;;;
5/02/2017 10:29:06 a. m.;2;;;;;;;;;;;;;;
5/02/2017 10:40:43 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:40:52 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:42:44 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:44:19 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:45:38 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:45:55 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:47:21 a. m.;2;;;;;;;;;;;;;;
5/02/2017 10:47:55 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:49:50 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:50:53 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:50:53 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:50:57 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:51:08 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:53:51 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:53:51 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:53:51 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:53:54 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:56:09 a. m.;1;;;;;;;;;;;;;;
5/02/2017 10:56:55 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:00:42 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:01:36 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:02:34 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:02:58 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:08:04 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:09:24 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:10:04 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:10:50 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:12:43 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:13:07 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:13:09 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:14:38 a. m.;2;;;;;;;;;;;;;;
5/02/2017 11:16:36 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:16:36 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:16:39 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:17:38 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:18:21 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:20:54 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:20:56 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:21:13 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:22:15 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:23:04 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:23:41 a. m.;4;;;;;;;;;;;;;;
5/02/2017 11:30:35 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:31:20 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:32:21 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:32:56 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:32:59 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:33:04 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:34:29 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:35:48 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:36:35 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:37:27 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:37:28 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:38:16 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:39:00 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:40:10 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:40:23 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:40:34 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:40:45 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:40:55 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:41:05 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:41:20 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:43:03 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:43:06 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:43:31 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:44:49 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:45:41 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:45:54 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:48:01 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:48:02 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:48:04 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:50:28 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:51:13 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:54:55 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:55:18 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:56:39 a. m.;2;;;;;;;;;;;;;;
5/02/2017 11:57:37 a. m.;1;;;;;;;;;;;;;;
5/02/2017 11:57:57 a. m.;1;;;;;;;;;;;;;;
5/02/2017 12:00:55 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:01:23 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:04:37 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:05:23 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:06:11 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:06:55 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:08:00 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:08:01 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:08:05 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:08:49 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:09:51 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:10:49 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:10:51 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:11:03 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:11:57 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:12:35 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:13:27 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:14:07 p. m.;2;;;;;;;;;;;;;;
5/02/2017 12:15:05 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:16:42 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:17:32 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:19:08 p. m.;5;;;;;;;;;;;;;;
5/02/2017 12:19:29 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:20:05 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:21:52 p. m.;2;;;;;;;;;;;;;;
5/02/2017 12:26:30 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:26:41 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:28:28 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:32:10 p. m.;3;;;;;;;;;;;;;;
5/02/2017 12:32:45 p. m.;2;;;;;;;;;;;;;;
5/02/2017 12:35:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:35:29 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:35:54 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:36:10 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:39:55 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:39:58 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:40:36 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:41:41 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:42:11 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:42:12 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:42:14 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:43:02 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:44:35 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:44:54 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:46:44 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:46:54 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:47:07 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:48:57 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:49:09 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:50:48 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:51:13 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:51:17 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:53:03 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:53:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:53:26 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:57:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:57:26 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:58:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 12:58:29 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:00:02 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:00:02 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:00:04 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:01:05 p. m.;2;;;;;;;;;;;;;;
5/02/2017 1:04:08 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:04:08 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:05:34 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:06:35 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:07:50 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:08:26 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:09:10 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:09:44 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:10:22 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:10:35 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:12:23 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:12:33 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:15:27 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:15:37 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:25:57 p. m.;2;;;;;;;;;;;;;;
5/02/2017 1:26:56 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:29:26 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:29:48 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:31:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:31:29 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:31:34 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:33:24 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:33:24 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:33:27 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:34:53 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:36:32 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:36:42 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:40:33 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:40:36 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:40:39 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:40:42 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:41:31 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:43:42 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:43:42 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:43:44 p. m.;1;;;;;;;;;;;;;;
5/02/2017 1:44:15 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:13:20 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:13:40 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:14:20 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:15:51 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:16:48 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:17:17 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:19:08 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:19:12 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:19:14 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:19:19 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:22:10 p. m.;3;;;;;;;;;;;;;;
5/02/2017 2:23:45 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:25:00 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:26:34 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:26:51 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:27:49 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:33:14 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:33:17 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:34:13 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:34:58 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:36:28 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:36:47 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:37:01 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:38:07 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:38:22 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:39:56 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:39:58 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:43:52 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:44:19 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:44:56 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:51:00 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:51:29 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:57:24 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:57:25 p. m.;1;;;;;;;;;;;;;;
5/02/2017 2:57:27 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:09:48 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:11:12 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:15:54 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:15:58 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:17:35 p. m.;4;;;;;;;;;;;;;;
5/02/2017 3:18:17 p. m.;2;;;;;;;;;;;;;;
5/02/2017 3:19:19 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:23:20 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:23:58 p. m.;1;;;;;;;;;;;;;;
5/02/2017 3:29:12 p. m.;2;;;;;;;;;;;;;;
5/02/2017 3:30:26 p. m.;2;;;;;;;;;;;;;;
5/02/2017 3:49:32 p. m.;11;;;;;;;;;;;;;;
8/02/2017 12:14:38 p. m.;1;;;;;;;;;;;;;;
8/02/2017 12:15:03 p. m.;1;;;;;;;;;;;;;;
8/02/2017 12:15:48 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:02:42 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:03:30 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:14:34 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:15:23 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:20:01 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:20:03 p. m.;1;;;;;;;;;;;;;;
10/02/2017 12:28:41 p. m.;3;;;;;;;;;;;;;;
10/02/2017 12:37:14 p. m.;1;;;;;;;;;;;;;;
12/02/2017 9:19:23 a. m.;1;;;;;;;;;;;;;;
12/02/2017 9:19:23 a. m.;1;;;;;;;;;;;;;;
12/02/2017 9:19:25 a. m.;1;;;;;;;;;;;;;;
12/02/2017 9:21:21 a. m.;1;;;;;;;;;;;;;;
12/02/2017 9:22:13 a. m.;1;;;;;;;;;;;;;;
12/02/2017 9:23:37 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:01:27 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:02:21 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:02:21 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:02:23 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:12:09 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:12:45 a. m.;1;;;;;;;;;;;;;;
12/02/2017 10:14:57 a. m.;1;;;;;;;;;;;;;;
