FechaHora;Cantidad
7/01/2018 9:19:48 a. m.;1
7/01/2018 9:21:02 a. m.;1
7/01/2018 9:21:03 a. m.;1
7/01/2018 9:21:27 a. m.;2
7/01/2018 9:22:49 a. m.;1
7/01/2018 9:23:22 a. m.;2
7/01/2018 9:24:52 a. m.;1
7/01/2018 9:24:52 a. m.;1
7/01/2018 9:24:53 a. m.;1
7/01/2018 9:24:53 a. m.;1
7/01/2018 9:24:55 a. m.;1
7/01/2018 9:26:04 a. m.;1
7/01/2018 9:26:44 a. m.;1
7/01/2018 9:28:02 a. m.;1
7/01/2018 9:30:19 a. m.;1
7/01/2018 9:32:13 a. m.;1
7/01/2018 9:32:14 a. m.;1
7/01/2018 9:32:50 a. m.;2
7/01/2018 9:33:39 a. m.;1
7/01/2018 9:37:10 a. m.;1
7/01/2018 9:37:11 a. m.;1
7/01/2018 9:39:04 a. m.;2
7/01/2018 9:39:22 a. m.;2
7/01/2018 9:40:29 a. m.;1
7/01/2018 9:40:30 a. m.;1
7/01/2018 9:42:04 a. m.;1
7/01/2018 9:42:53 a. m.;1
7/01/2018 9:42:55 a. m.;1
7/01/2018 9:43:47 a. m.;1
7/01/2018 9:43:49 a. m.;1
7/01/2018 9:43:50 a. m.;1
7/01/2018 9:43:52 a. m.;1
7/01/2018 9:45:55 a. m.;1
7/01/2018 9:45:56 a. m.;1
7/01/2018 9:46:49 a. m.;1
7/01/2018 9:47:26 a. m.;1
7/01/2018 10:06:35 a. m.;1
7/01/2018 10:06:36 a. m.;1
7/01/2018 10:06:55 a. m.;1
7/01/2018 10:07:58 a. m.;1
7/01/2018 10:08:14 a. m.;1
7/01/2018 10:08:38 a. m.;2
7/01/2018 10:09:39 a. m.;1
7/01/2018 10:09:50 a. m.;1
7/01/2018 10:11:05 a. m.;1
7/01/2018 10:11:29 a. m.;1
7/01/2018 10:12:14 a. m.;1
7/01/2018 10:12:15 a. m.;1
7/01/2018 10:12:37 a. m.;1
7/01/2018 10:13:49 a. m.;1
7/01/2018 10:13:50 a. m.;1
7/01/2018 10:14:15 a. m.;1
7/01/2018 10:15:21 a. m.;1
7/01/2018 10:16:42 a. m.;1
7/01/2018 10:16:44 a. m.;1
7/01/2018 10:16:46 a. m.;1
7/01/2018 10:16:49 a. m.;1
7/01/2018 10:16:51 a. m.;1
7/01/2018 10:18:10 a. m.;1
7/01/2018 10:18:13 a. m.;1
7/01/2018 10:18:36 a. m.;1
7/01/2018 10:19:07 a. m.;1
7/01/2018 10:21:11 a. m.;1
7/01/2018 10:22:04 a. m.;1
7/01/2018 10:22:17 a. m.;1
7/01/2018 10:23:24 a. m.;1
7/01/2018 10:23:41 a. m.;1
7/01/2018 10:28:28 a. m.;4
7/01/2018 10:29:27 a. m.;1
7/01/2018 10:29:28 a. m.;1
7/01/2018 10:29:29 a. m.;1
7/01/2018 10:31:23 a. m.;1
7/01/2018 10:31:47 a. m.;1
7/01/2018 10:32:45 a. m.;1
7/01/2018 10:38:07 a. m.;1
7/01/2018 10:38:28 a. m.;2
7/01/2018 10:39:15 a. m.;1
7/01/2018 10:39:26 a. m.;1
7/01/2018 10:40:41 a. m.;2
7/01/2018 10:41:11 a. m.;1
7/01/2018 10:41:15 a. m.;3
7/01/2018 10:43:20 a. m.;1
7/01/2018 10:43:31 a. m.;1
7/01/2018 10:44:33 a. m.;2
7/01/2018 10:46:24 a. m.;1
7/01/2018 10:46:25 a. m.;1
7/01/2018 10:46:27 a. m.;1
7/01/2018 10:48:16 a. m.;1
7/01/2018 10:48:17 a. m.;1
7/01/2018 10:50:08 a. m.;1
7/01/2018 10:51:12 a. m.;2
7/01/2018 10:51:36 a. m.;1
7/01/2018 10:52:51 a. m.;2
7/01/2018 10:53:11 a. m.;1
7/01/2018 10:54:13 a. m.;1
7/01/2018 10:54:14 a. m.;1
7/01/2018 10:54:15 a. m.;1
7/01/2018 10:54:46 a. m.;1
7/01/2018 10:56:32 a. m.;1
7/01/2018 10:56:34 a. m.;1
7/01/2018 10:56:37 a. m.;1
7/01/2018 10:58:09 a. m.;1
7/01/2018 10:58:51 a. m.;2
7/01/2018 10:59:50 a. m.;1
7/01/2018 11:00:10 a. m.;1
7/01/2018 11:00:11 a. m.;1
7/01/2018 11:01:07 a. m.;1
7/01/2018 11:01:54 a. m.;1
7/01/2018 11:03:12 a. m.;1
7/01/2018 11:03:12 a. m.;1
7/01/2018 11:03:14 a. m.;1
7/01/2018 11:03:31 a. m.;1
7/01/2018 11:04:29 a. m.;1
7/01/2018 11:04:51 a. m.;2
7/01/2018 11:06:37 a. m.;-2
7/01/2018 11:06:37 a. m.;-1
7/01/2018 11:06:37 a. m.;-3
7/01/2018 11:08:49 a. m.;3
7/01/2018 11:09:51 a. m.;1
7/01/2018 11:10:34 a. m.;1
7/01/2018 11:11:57 a. m.;1
7/01/2018 11:12:14 a. m.;1
7/01/2018 11:13:26 a. m.;1
7/01/2018 11:13:44 a. m.;1
7/01/2018 11:14:03 a. m.;1
7/01/2018 11:14:04 a. m.;1
7/01/2018 11:15:28 a. m.;1
7/01/2018 11:16:08 a. m.;1
7/01/2018 11:16:09 a. m.;1
7/01/2018 11:16:55 a. m.;1
7/01/2018 11:20:02 a. m.;2
7/01/2018 11:20:25 a. m.;1
7/01/2018 11:20:47 a. m.;1
7/01/2018 11:22:55 a. m.;3
7/01/2018 11:25:18 a. m.;1
7/01/2018 11:25:21 a. m.;1
7/01/2018 11:26:00 a. m.;1
7/01/2018 11:26:28 a. m.;1
7/01/2018 11:26:31 a. m.;1
7/01/2018 11:26:32 a. m.;1
7/01/2018 11:27:53 a. m.;1
7/01/2018 11:28:26 a. m.;1
7/01/2018 11:29:09 a. m.;1
7/01/2018 11:29:54 a. m.;1
7/01/2018 11:30:29 a. m.;1
7/01/2018 11:31:32 a. m.;1
7/01/2018 11:32:06 a. m.;1
7/01/2018 11:34:07 a. m.;1
7/01/2018 11:34:07 a. m.;1
7/01/2018 11:34:08 a. m.;1
7/01/2018 11:35:13 a. m.;1
7/01/2018 11:36:39 a. m.;1
7/01/2018 11:36:41 a. m.;1
7/01/2018 11:36:43 a. m.;1
7/01/2018 11:36:43 a. m.;1
7/01/2018 11:37:13 a. m.;1
7/01/2018 11:38:27 a. m.;1
7/01/2018 11:38:44 a. m.;1
7/01/2018 11:39:54 a. m.;1
7/01/2018 11:40:07 a. m.;1
7/01/2018 11:40:21 a. m.;1
7/01/2018 11:40:49 a. m.;1
7/01/2018 11:41:54 a. m.;1
7/01/2018 11:42:29 a. m.;1
7/01/2018 11:43:22 a. m.;1
7/01/2018 11:43:52 a. m.;1
7/01/2018 11:44:39 a. m.;1
7/01/2018 11:45:00 a. m.;1
7/01/2018 11:45:01 a. m.;1
7/01/2018 11:45:29 a. m.;1
7/01/2018 11:46:42 a. m.;1
7/01/2018 11:47:05 a. m.;1
7/01/2018 11:48:25 a. m.;1
7/01/2018 11:48:26 a. m.;1
7/01/2018 11:48:27 a. m.;1
7/01/2018 11:48:28 a. m.;1
7/01/2018 11:48:46 a. m.;1
7/01/2018 11:50:08 a. m.;1
7/01/2018 11:50:22 a. m.;1
7/01/2018 11:51:46 a. m.;1
7/01/2018 11:52:26 a. m.;1
7/01/2018 11:52:37 a. m.;1
7/01/2018 11:55:20 a. m.;4
7/01/2018 11:56:18 a. m.;1
7/01/2018 11:56:19 a. m.;1
7/01/2018 11:57:36 a. m.;3
7/01/2018 11:59:39 a. m.;2
7/01/2018 12:00:58 p. m.;1
7/01/2018 12:01:42 p. m.;1
7/01/2018 12:02:48 p. m.;1
7/01/2018 12:02:59 p. m.;1
7/01/2018 12:04:42 p. m.;3
7/01/2018 12:05:03 p. m.;2
7/01/2018 12:05:32 p. m.;1
7/01/2018 12:05:35 p. m.;1
7/01/2018 12:09:15 p. m.;1
7/01/2018 12:09:16 p. m.;1
7/01/2018 12:12:28 p. m.;1
7/01/2018 12:12:45 p. m.;1
7/01/2018 12:12:46 p. m.;1
7/01/2018 12:18:24 p. m.;1
7/01/2018 12:18:26 p. m.;1
7/01/2018 12:18:31 p. m.;1
7/01/2018 12:18:32 p. m.;1
7/01/2018 12:18:33 p. m.;1
7/01/2018 12:18:35 p. m.;1
7/01/2018 12:20:36 p. m.;1
7/01/2018 12:20:37 p. m.;1
7/01/2018 12:20:38 p. m.;1
7/01/2018 12:21:10 p. m.;1
7/01/2018 12:21:11 p. m.;1
7/01/2018 12:22:30 p. m.;5
7/01/2018 12:25:01 p. m.;-1
7/01/2018 12:25:01 p. m.;-1
7/01/2018 12:25:01 p. m.;-1
7/01/2018 12:26:41 p. m.;1
7/01/2018 12:26:44 p. m.;1
7/01/2018 12:29:24 p. m.;1
7/01/2018 12:29:29 p. m.;1
7/01/2018 12:29:29 p. m.;1
7/01/2018 12:29:31 p. m.;1
7/01/2018 12:31:30 p. m.;1
7/01/2018 12:31:49 p. m.;1
7/01/2018 12:32:44 p. m.;1
7/01/2018 12:33:04 p. m.;1
7/01/2018 12:37:23 p. m.;1
7/01/2018 12:38:40 p. m.;1
7/01/2018 12:38:43 p. m.;1
7/01/2018 12:38:47 p. m.;1
7/01/2018 12:39:33 p. m.;2
7/01/2018 12:41:08 p. m.;1
7/01/2018 12:42:13 p. m.;1
7/01/2018 12:42:37 p. m.;1
7/01/2018 12:42:40 p. m.;1
7/01/2018 12:43:09 p. m.;1
7/01/2018 12:43:30 p. m.;1
7/01/2018 12:43:55 p. m.;1
7/01/2018 12:44:30 p. m.;1
7/01/2018 12:47:53 p. m.;1
7/01/2018 12:47:55 p. m.;1
7/01/2018 12:47:58 p. m.;1
7/01/2018 12:51:55 p. m.;1
7/01/2018 12:53:39 p. m.;1
7/01/2018 12:54:03 p. m.;1
7/01/2018 1:19:21 p. m.;1
7/01/2018 1:19:45 p. m.;1
7/01/2018 1:20:02 p. m.;1
7/01/2018 1:20:07 p. m.;4
7/01/2018 1:20:38 p. m.;1
7/01/2018 1:22:35 p. m.;1
7/01/2018 1:22:36 p. m.;1
7/01/2018 1:22:40 p. m.;1
7/01/2018 1:24:43 p. m.;1
7/01/2018 1:25:18 p. m.;1
7/01/2018 1:25:20 p. m.;1
7/01/2018 1:25:21 p. m.;1
7/01/2018 1:27:12 p. m.;1
7/01/2018 1:27:36 p. m.;1
7/01/2018 1:30:17 p. m.;1
7/01/2018 1:30:19 p. m.;1
7/01/2018 1:30:21 p. m.;1
7/01/2018 1:30:22 p. m.;1
7/01/2018 1:32:59 p. m.;1
7/01/2018 1:33:00 p. m.;1
7/01/2018 1:33:02 p. m.;1
7/01/2018 1:33:56 p. m.;1
7/01/2018 1:33:57 p. m.;1
7/01/2018 1:33:59 p. m.;1
7/01/2018 1:34:24 p. m.;1
7/01/2018 1:34:51 p. m.;1
7/01/2018 1:36:12 p. m.;1
7/01/2018 1:37:23 p. m.;1
7/01/2018 1:38:36 p. m.;1
7/01/2018 1:38:50 p. m.;1
7/01/2018 1:42:40 p. m.;1
7/01/2018 1:42:43 p. m.;1
7/01/2018 1:43:52 p. m.;1
7/01/2018 1:43:54 p. m.;1
7/01/2018 1:45:07 p. m.;2
7/01/2018 1:46:02 p. m.;1
7/01/2018 1:47:45 p. m.;1
7/01/2018 1:48:49 p. m.;1
7/01/2018 1:50:10 p. m.;1
7/01/2018 1:52:25 p. m.;1
7/01/2018 1:53:00 p. m.;1
7/01/2018 1:53:01 p. m.;1
7/01/2018 1:53:03 p. m.;1
7/01/2018 1:53:21 p. m.;1
7/01/2018 1:57:54 p. m.;2
7/01/2018 1:58:07 p. m.;1
7/01/2018 1:58:32 p. m.;1
7/01/2018 2:06:30 p. m.;1
7/01/2018 2:14:48 p. m.;1
7/01/2018 2:14:48 p. m.;1
7/01/2018 2:14:50 p. m.;1
7/01/2018 2:19:03 p. m.;1
7/01/2018 2:19:05 p. m.;1
7/01/2018 2:19:05 p. m.;1
7/01/2018 2:20:22 p. m.;1
7/01/2018 2:20:24 p. m.;1
7/01/2018 2:21:31 p. m.;1
7/01/2018 2:21:50 p. m.;1
7/01/2018 2:22:36 p. m.;1
7/01/2018 2:22:38 p. m.;1
7/01/2018 2:22:39 p. m.;1
7/01/2018 2:26:22 p. m.;2
7/01/2018 2:31:42 p. m.;1
7/01/2018 2:31:45 p. m.;1
7/01/2018 2:31:47 p. m.;1
7/01/2018 2:31:48 p. m.;1
7/01/2018 2:46:22 p. m.;1
7/01/2018 2:46:23 p. m.;1
7/01/2018 2:46:27 p. m.;1
7/01/2018 2:47:05 p. m.;1
7/01/2018 2:47:21 p. m.;1
7/01/2018 2:51:17 p. m.;1
7/01/2018 2:52:16 p. m.;1
7/01/2018 2:54:53 p. m.;3
7/01/2018 2:55:08 p. m.;1
7/01/2018 2:57:50 p. m.;1
7/01/2018 2:58:19 p. m.;1
7/01/2018 2:58:21 p. m.;1
7/01/2018 2:58:50 p. m.;1
7/01/2018 2:59:18 p. m.;1
7/01/2018 2:59:19 p. m.;1
7/01/2018 3:05:14 p. m.;2
7/01/2018 3:15:26 p. m.;1
7/01/2018 3:15:26 p. m.;1
7/01/2018 3:15:27 p. m.;1
7/01/2018 3:15:54 p. m.;1
7/01/2018 3:17:48 p. m.;2
7/01/2018 3:19:07 p. m.;1
7/01/2018 3:19:27 p. m.;1
7/01/2018 3:22:12 p. m.;1
7/01/2018 3:22:16 p. m.;1
8/01/2018 9:02:19 a. m.;1
8/01/2018 9:02:20 a. m.;1
8/01/2018 9:02:20 a. m.;1
8/01/2018 9:02:34 a. m.;1
8/01/2018 9:07:45 a. m.;1
8/01/2018 9:07:46 a. m.;1
8/01/2018 9:09:00 a. m.;3
8/01/2018 9:13:02 a. m.;1
8/01/2018 9:14:37 a. m.;1
8/01/2018 9:15:03 a. m.;1
8/01/2018 9:15:25 a. m.;1
8/01/2018 9:15:28 a. m.;1
8/01/2018 9:16:59 a. m.;1
8/01/2018 9:16:59 a. m.;1
8/01/2018 9:17:18 a. m.;1
8/01/2018 9:18:05 a. m.;1
8/01/2018 9:22:55 a. m.;1
8/01/2018 9:22:55 a. m.;1
8/01/2018 9:23:19 a. m.;1
8/01/2018 9:23:20 a. m.;1
8/01/2018 9:23:20 a. m.;1
8/01/2018 9:24:42 a. m.;1
8/01/2018 9:24:43 a. m.;1
8/01/2018 9:25:13 a. m.;2
8/01/2018 9:26:21 a. m.;1
8/01/2018 9:28:11 a. m.;1
8/01/2018 9:29:10 a. m.;1
8/01/2018 9:30:32 a. m.;1
8/01/2018 9:31:14 a. m.;1
8/01/2018 9:31:46 a. m.;1
8/01/2018 9:32:21 a. m.;1
8/01/2018 9:33:01 a. m.;1
8/01/2018 9:33:40 a. m.;1
8/01/2018 9:34:19 a. m.;1
8/01/2018 9:34:49 a. m.;3
8/01/2018 9:36:41 a. m.;1
8/01/2018 9:36:42 a. m.;1
8/01/2018 9:38:34 a. m.;3
8/01/2018 9:38:45 a. m.;1
8/01/2018 9:39:50 a. m.;1
8/01/2018 9:39:54 a. m.;1
8/01/2018 9:40:05 a. m.;2
8/01/2018 10:14:42 a. m.;1
8/01/2018 10:15:28 a. m.;1
8/01/2018 10:19:11 a. m.;3
8/01/2018 10:20:58 a. m.;2
8/01/2018 10:26:24 a. m.;3
8/01/2018 10:26:46 a. m.;1
8/01/2018 10:28:20 a. m.;1
8/01/2018 10:39:04 a. m.;1
8/01/2018 10:39:59 a. m.;1
8/01/2018 10:40:23 a. m.;1
8/01/2018 10:40:34 a. m.;1
8/01/2018 11:01:42 a. m.;1
8/01/2018 11:02:19 a. m.;1
8/01/2018 11:02:45 a. m.;1
8/01/2018 11:02:59 a. m.;1
8/01/2018 11:04:43 a. m.;1
8/01/2018 11:05:00 a. m.;1
8/01/2018 11:05:38 a. m.;1
8/01/2018 11:05:49 a. m.;1
8/01/2018 11:07:04 a. m.;1
8/01/2018 11:07:48 a. m.;1
8/01/2018 11:07:58 a. m.;1
8/01/2018 11:09:35 a. m.;2
8/01/2018 11:11:14 a. m.;1
8/01/2018 11:11:17 a. m.;1
8/01/2018 11:12:22 a. m.;1
8/01/2018 11:12:22 a. m.;1
8/01/2018 11:12:22 a. m.;1
8/01/2018 11:13:55 a. m.;1
8/01/2018 11:13:55 a. m.;1
8/01/2018 11:13:56 a. m.;1
8/01/2018 11:14:59 a. m.;1
8/01/2018 11:18:44 a. m.;1
8/01/2018 11:18:46 a. m.;1
8/01/2018 11:19:11 a. m.;2
8/01/2018 11:20:07 a. m.;1
8/01/2018 11:20:21 a. m.;1
8/01/2018 11:21:52 a. m.;1
8/01/2018 11:22:23 a. m.;1
8/01/2018 11:24:36 a. m.;1
8/01/2018 11:24:38 a. m.;1
8/01/2018 11:24:39 a. m.;1
8/01/2018 11:25:02 a. m.;1
8/01/2018 11:35:12 a. m.;1
8/01/2018 11:36:08 a. m.;1
8/01/2018 11:37:55 a. m.;1
8/01/2018 11:38:02 a. m.;4
8/01/2018 11:39:00 a. m.;1
8/01/2018 11:39:02 a. m.;1
8/01/2018 11:39:56 a. m.;1
8/01/2018 11:40:32 a. m.;2
8/01/2018 11:40:52 a. m.;2
8/01/2018 11:47:54 a. m.;1
8/01/2018 11:48:17 a. m.;1
8/01/2018 11:49:23 a. m.;1
8/01/2018 11:52:19 a. m.;4
8/01/2018 11:53:17 a. m.;1
8/01/2018 11:53:23 a. m.;1
8/01/2018 11:54:20 a. m.;3
8/01/2018 11:55:10 a. m.;1
8/01/2018 11:55:32 a. m.;1
8/01/2018 11:56:29 a. m.;1
8/01/2018 11:57:00 a. m.;1
8/01/2018 11:58:10 a. m.;1
8/01/2018 11:58:44 a. m.;1
8/01/2018 12:00:22 p. m.;1
8/01/2018 12:02:15 p. m.;1
8/01/2018 12:05:06 p. m.;1
8/01/2018 12:05:42 p. m.;1
8/01/2018 12:08:00 p. m.;1
8/01/2018 12:08:34 p. m.;1
8/01/2018 12:09:52 p. m.;1
8/01/2018 12:10:11 p. m.;1
8/01/2018 12:12:17 p. m.;1
8/01/2018 12:12:39 p. m.;1
8/01/2018 12:13:16 p. m.;1
8/01/2018 12:13:22 p. m.;1
8/01/2018 12:14:39 p. m.;1
8/01/2018 12:14:59 p. m.;1
8/01/2018 12:16:50 p. m.;1
8/01/2018 12:16:53 p. m.;1
8/01/2018 12:16:54 p. m.;1
8/01/2018 12:17:28 p. m.;1
8/01/2018 12:17:53 p. m.;1
8/01/2018 12:17:56 p. m.;1
8/01/2018 12:18:50 p. m.;1
8/01/2018 12:21:49 p. m.;1
8/01/2018 12:21:50 p. m.;1
8/01/2018 12:21:53 p. m.;1
8/01/2018 12:22:21 p. m.;1
8/01/2018 12:22:56 p. m.;1
8/01/2018 12:32:24 p. m.;1
8/01/2018 12:33:09 p. m.;1
8/01/2018 12:34:19 p. m.;1
8/01/2018 12:34:19 p. m.;1
8/01/2018 12:34:20 p. m.;1
8/01/2018 12:34:20 p. m.;1
8/01/2018 12:34:21 p. m.;1
8/01/2018 12:36:17 p. m.;1
8/01/2018 12:36:42 p. m.;1
8/01/2018 12:37:52 p. m.;1
8/01/2018 12:37:52 p. m.;1
8/01/2018 12:38:28 p. m.;1
8/01/2018 12:38:57 p. m.;1
8/01/2018 12:39:08 p. m.;1
8/01/2018 12:41:05 p. m.;1
8/01/2018 12:41:22 p. m.;1
8/01/2018 12:41:31 p. m.;1
8/01/2018 12:42:56 p. m.;1
8/01/2018 12:42:57 p. m.;1
8/01/2018 12:42:58 p. m.;1
8/01/2018 12:44:12 p. m.;1
8/01/2018 12:44:18 p. m.;1
8/01/2018 12:46:58 p. m.;1
8/01/2018 12:47:41 p. m.;1
8/01/2018 12:48:21 p. m.;1
8/01/2018 12:54:22 p. m.;1
8/01/2018 12:54:40 p. m.;1
8/01/2018 12:56:13 p. m.;1
8/01/2018 12:56:17 p. m.;1
8/01/2018 12:56:22 p. m.;1
8/01/2018 12:56:55 p. m.;1
8/01/2018 12:57:29 p. m.;1
8/01/2018 12:58:35 p. m.;1
8/01/2018 12:58:39 p. m.;1
8/01/2018 1:03:04 p. m.;1
8/01/2018 1:04:19 p. m.;1
8/01/2018 1:05:18 p. m.;1
8/01/2018 1:06:07 p. m.;1
8/01/2018 1:06:12 p. m.;1
8/01/2018 1:06:15 p. m.;1
8/01/2018 1:06:18 p. m.;1
8/01/2018 1:07:21 p. m.;1
8/01/2018 1:10:13 p. m.;1
8/01/2018 1:10:15 p. m.;1
8/01/2018 1:10:19 p. m.;1
8/01/2018 1:10:21 p. m.;1
8/01/2018 1:13:51 p. m.;1
8/01/2018 1:23:55 p. m.;1
8/01/2018 1:24:20 p. m.;2
8/01/2018 1:25:14 p. m.;1
8/01/2018 1:25:19 p. m.;1
8/01/2018 1:25:26 p. m.;1
8/01/2018 1:26:15 p. m.;1
8/01/2018 1:26:36 p. m.;1
8/01/2018 1:29:38 p. m.;1
8/01/2018 1:29:56 p. m.;1
8/01/2018 1:31:05 p. m.;1
8/01/2018 1:31:06 p. m.;1
8/01/2018 1:31:07 p. m.;1
8/01/2018 1:31:07 p. m.;1
8/01/2018 1:33:04 p. m.;1
8/01/2018 1:33:28 p. m.;1
8/01/2018 1:33:33 p. m.;1
8/01/2018 1:34:36 p. m.;1
8/01/2018 1:34:47 p. m.;1
8/01/2018 1:36:26 p. m.;1
8/01/2018 1:36:26 p. m.;1
8/01/2018 1:36:28 p. m.;1
8/01/2018 1:37:12 p. m.;1
8/01/2018 1:40:43 p. m.;1
8/01/2018 1:41:28 p. m.;1
8/01/2018 2:16:49 p. m.;1
8/01/2018 2:17:09 p. m.;1
8/01/2018 2:22:58 p. m.;3
8/01/2018 2:43:19 p. m.;1
8/01/2018 2:43:32 p. m.;1
8/01/2018 2:44:31 p. m.;1
8/01/2018 2:44:47 p. m.;1
8/01/2018 2:45:44 p. m.;1
8/01/2018 2:46:04 p. m.;1
8/01/2018 2:47:01 p. m.;1
8/01/2018 2:49:22 p. m.;1
8/01/2018 3:15:37 p. m.;1
8/01/2018 3:16:11 p. m.;1
8/01/2018 3:18:52 p. m.;2
8/01/2018 3:19:47 p. m.;1
8/01/2018 3:21:19 p. m.;1
8/01/2018 3:21:19 p. m.;1
8/01/2018 3:21:19 p. m.;1
8/01/2018 3:21:20 p. m.;1
8/01/2018 3:21:39 p. m.;1
8/01/2018 3:23:06 p. m.;2
8/01/2018 3:24:01 p. m.;1
8/01/2018 3:24:01 p. m.;1
8/01/2018 3:24:02 p. m.;1
8/01/2018 3:25:02 p. m.;1
8/01/2018 3:26:04 p. m.;1
8/01/2018 3:27:10 p. m.;1
9/01/2018 12:11:23 p. m.;1
9/01/2018 12:11:23 p. m.;1
9/01/2018 12:11:23 p. m.;1
9/01/2018 12:27:33 p. m.;1
9/01/2018 12:27:34 p. m.;1
9/01/2018 12:27:34 p. m.;1
14/01/2018 9:01:45 a. m.;1
14/01/2018 9:02:22 a. m.;1
14/01/2018 9:03:49 a. m.;1
14/01/2018 9:03:50 a. m.;1
14/01/2018 9:04:09 a. m.;1
14/01/2018 9:06:59 a. m.;1
14/01/2018 9:07:03 a. m.;1
14/01/2018 9:08:43 a. m.;1
14/01/2018 9:09:52 a. m.;1
14/01/2018 9:09:53 a. m.;1
14/01/2018 9:10:10 a. m.;1
14/01/2018 9:11:56 a. m.;3
14/01/2018 9:14:06 a. m.;1
14/01/2018 9:14:59 a. m.;1
14/01/2018 9:15:36 a. m.;1
14/01/2018 9:16:28 a. m.;1
14/01/2018 9:53:05 a. m.;1
14/01/2018 9:53:19 a. m.;1
14/01/2018 9:53:58 a. m.;1
14/01/2018 9:54:11 a. m.;1
14/01/2018 9:54:34 a. m.;1
14/01/2018 9:54:36 a. m.;1
14/01/2018 9:54:56 a. m.;1
14/01/2018 9:54:57 a. m.;1
14/01/2018 9:55:42 a. m.;1
14/01/2018 9:56:11 a. m.;1
14/01/2018 9:58:19 a. m.;1
14/01/2018 9:58:50 a. m.;1
14/01/2018 9:58:51 a. m.;1
14/01/2018 9:58:54 a. m.;1
14/01/2018 9:59:19 a. m.;1
14/01/2018 10:02:40 a. m.;1
14/01/2018 10:02:41 a. m.;1
14/01/2018 10:04:11 a. m.;1
14/01/2018 10:05:45 a. m.;1
14/01/2018 10:06:22 a. m.;1
14/01/2018 10:07:10 a. m.;1
14/01/2018 10:07:49 a. m.;1
14/01/2018 10:08:39 a. m.;1
14/01/2018 10:09:36 a. m.;1
14/01/2018 10:10:10 a. m.;1
14/01/2018 10:11:43 a. m.;1
14/01/2018 10:12:36 a. m.;1
14/01/2018 10:13:21 a. m.;1
14/01/2018 10:14:18 a. m.;1
14/01/2018 10:15:24 a. m.;1
14/01/2018 10:16:30 a. m.;1
14/01/2018 10:17:16 a. m.;1
14/01/2018 10:17:33 a. m.;1
14/01/2018 10:17:34 a. m.;1
14/01/2018 10:17:48 a. m.;1
14/01/2018 10:19:47 a. m.;1
14/01/2018 10:19:48 a. m.;1
14/01/2018 10:20:01 a. m.;1
14/01/2018 10:21:32 a. m.;1
14/01/2018 10:21:52 a. m.;1
14/01/2018 10:29:22 a. m.;1
14/01/2018 10:29:23 a. m.;1
14/01/2018 10:29:23 a. m.;1
14/01/2018 10:29:24 a. m.;1
14/01/2018 10:29:24 a. m.;1
14/01/2018 10:31:15 a. m.;1
14/01/2018 10:32:00 a. m.;2
14/01/2018 10:34:59 a. m.;5
14/01/2018 10:36:00 a. m.;1
14/01/2018 10:37:13 a. m.;1
14/01/2018 10:37:15 a. m.;1
14/01/2018 10:39:05 a. m.;1
14/01/2018 10:39:49 a. m.;1
14/01/2018 10:40:41 a. m.;1
14/01/2018 10:43:14 a. m.;1
14/01/2018 10:43:15 a. m.;1
14/01/2018 10:43:16 a. m.;1
14/01/2018 10:44:44 a. m.;1
14/01/2018 10:45:16 a. m.;1
14/01/2018 10:46:02 a. m.;1
14/01/2018 10:46:36 a. m.;1
14/01/2018 10:46:36 a. m.;1
14/01/2018 10:46:37 a. m.;1
14/01/2018 10:46:50 a. m.;1
14/01/2018 10:47:55 a. m.;1
14/01/2018 10:48:09 a. m.;1
14/01/2018 10:50:38 a. m.;1
14/01/2018 10:50:48 a. m.;1
14/01/2018 10:52:06 a. m.;1
14/01/2018 10:52:08 a. m.;1
14/01/2018 10:55:15 a. m.;1
14/01/2018 10:55:16 a. m.;1
14/01/2018 10:55:30 a. m.;1
14/01/2018 10:56:11 a. m.;4
14/01/2018 10:57:17 a. m.;1
14/01/2018 10:58:52 a. m.;1
14/01/2018 10:59:21 a. m.;1
14/01/2018 10:59:56 a. m.;1
14/01/2018 11:00:05 a. m.;1
14/01/2018 11:00:42 a. m.;1
14/01/2018 11:01:15 a. m.;1
14/01/2018 11:02:05 a. m.;1
14/01/2018 11:02:37 a. m.;1
14/01/2018 11:03:36 a. m.;1
14/01/2018 11:03:58 a. m.;1
14/01/2018 11:04:40 a. m.;1
14/01/2018 11:04:54 a. m.;2
14/01/2018 11:05:52 a. m.;1
14/01/2018 11:06:08 a. m.;1
14/01/2018 11:07:17 a. m.;1
14/01/2018 11:07:17 a. m.;1
14/01/2018 11:07:18 a. m.;1
14/01/2018 11:07:19 a. m.;1
14/01/2018 11:08:50 a. m.;1
14/01/2018 11:08:50 a. m.;1
14/01/2018 11:09:56 a. m.;1
14/01/2018 11:09:57 a. m.;1
14/01/2018 11:09:58 a. m.;1
14/01/2018 11:10:49 a. m.;1
14/01/2018 11:11:59 a. m.;1
14/01/2018 11:12:19 a. m.;4
14/01/2018 11:14:12 a. m.;1
14/01/2018 11:14:16 a. m.;1
14/01/2018 11:14:31 a. m.;1
14/01/2018 11:14:42 a. m.;1
14/01/2018 11:15:48 a. m.;2
14/01/2018 11:23:16 a. m.;1
14/01/2018 11:23:35 a. m.;1
14/01/2018 11:24:29 a. m.;1
14/01/2018 11:24:30 a. m.;1
14/01/2018 11:26:19 a. m.;2
